Property_Title,Location,Address,Price,Rate_per_sqft,Deposit,Property_Type,Room_Type,Bedrooms,Bathrooms,Balconies,Furnishing,Carpet_Area,Available_From,Available_For,Posted_By,Posted_Date,Rating,Nearby_Places,Scraped_Date,Price_Numeric,Carpet_Area_Numeric,Rate_per_sqft_Numeric,Deposit_Numeric,Floor_Number,Total_Floors,Location_Clean,Price_per_sqft,Total_Rooms,Bath_Bed_Ratio,Floor_Position_Ratio,Is_Top_Floor,Is_Ground_Floor,Size_Category,Furnishing_Score,Has_Balcony,Is_Luxury,Property_Type_Encoded,Posted_By_Encoded,Size_Category_Encoded,Location_Clean_Encoded
"3BHK3BathsFlat/Apartment for Rentin consulting engineer apartment dwarka, Sector 18A Dwarka, Delhi","West Delhi's DwarkaKnown for its organised layout, green spaces & secure gated s",Flat for rent in Sector 18A Dwarka Delhi - 1650 Sq. Ft.- 9th floor (out of 10),"₹ 50,000",₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,1650 sq.ft,Immediate,,Dealer,,,,2025-10-12 20:49:20,50000.0,1650.0,,,9.0,10.0,West Delhi's DwarkaKnown for its organised layout,30.28467595396729,6,0.75,0.8181818181818182,0,0,Large,1,1,0,0,0,0,23
"2BHK2BathsIndependent/Builder Floor for Rentin Paryavaran Complex, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyView 7 More Wheel Chair FriendlyPet FriendlyOn-Call Maintenance StaffParking AvailableModular,"₹ 28,001",₹0,"₹ 28,001",Independent,,2,2,1.0,Furnished,950 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:04:14,28001.0,950.0,,28001.0,3.0,4.0,West Delhi Jan 21,29.443743427970556,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,22
"2BHK2BathsIndependent/Builder Floor for Rentin Royal Apartments, Sainik Farm, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyWheel Chair FriendlyView 6 More Pet FriendlyOn-Call Maintenance StaffParking AvailableModular,"₹ 24,001",₹0,"₹ 24,001",Independent,,2,2,1.0,Semi-Furnished,950 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:04:26,24001.0,950.0,,24001.0,3.0,4.0,West Delhi Jan 21,25.23764458464774,4,0.6666666666666666,0.6,0,0,Small,1,1,0,1,0,2,22
"3BHK2BathsFlat/Apartment for Rentin DDA Santushti Apartments, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Santushti Apartments Vasant Kunj Delhi - 1300 Sq. Ft.- 1st floor (out of 4),"₹ 47,000",₹0,,Apartment/Flat,,3,2,3.0,Unknown,1300 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:04:37,47000.0,1300.0,,,1.0,4.0,West Delhi Jan 21,36.1260568793236,5,0.5,0.2,0,0,Medium,1,1,0,0,0,1,22
"3BHK3BathsIndependent/Builder Floor for Rentin Block J, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block J Saket Delhi - 1800 Sq. Ft.- 3rd floor (out of 3),₹ 1.5,₹0,"₹ 3,00,000",Independent,,3,3,1.0,Semi-Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:04:48,150000.0,1800.0,,300000.0,3.0,3.0,West Delhi Jan 21,83.2870627429206,6,0.75,0.75,1,0,Large,1,1,1,1,0,0,22
"1BHK1BathIndependent/Builder Floor for Rentin Sultanpur Flats and Apartments, Sultanpur, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flats and Apartments Sultanpur Delhi - 480 Sq. Ft.- 2nd floor (out of 4),"₹ 19,000",₹0,,Independent,,1,1,1.0,Unknown,480 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:05:00,19000.0,480.0,,,2.0,4.0,West Delhi Jan 21,39.5010395010395,2,0.5,0.4,0,0,Very Small,1,1,0,1,0,4,22
"3BHK2BathsFlat/Apartment for Rentin Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Saraswati Narmada Ganga Yamuna Apartment Vasant Kunj Delhi - 1800 Sq. Ft.- Ground f,"₹ 75,000",₹0,"₹ 1,50,000",Apartment/Flat,,3,2,1.0,Unknown,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:05:10,75000.0,1800.0,,150000.0,3.0,4.0,West Delhi Jan 21,41.6435313714603,5,0.5,0.6,0,0,Large,1,1,0,0,0,0,22
"2BHK2BathsFlat/Apartment for Rentin Kiran Garden, Uttam Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in Kiran Garden Uttam Nagar Delhi - 900 Sq. Ft.- 2nd floor (out of 4),"₹ 14,000",₹0,"₹ 14,000",Apartment/Flat,,2,2,2.0,Furnished,900 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:05:22,14000.0,900.0,,14000.0,2.0,4.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,15.538290788013319,4,0.6666666666666666,0.4,0,0,Small,2,1,0,0,0,2,13
"2BHK2BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,SocietyCorner PropertyNatural LightAiry RoomsParking AvailableModular KitchenFloor Number:1st   of 4,"₹ 19,000",₹0,"₹ 19,000",Independent,,2,2,1.0,Furnished,750 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:05:32,19000.0,750.0,,19000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,25.29960053262317,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,12
"2BHK2BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,SocietyCorner PropertyNatural LightAiry RoomsSpacious InteriorsFloor Number:3rd   of 4 FloorsFacing:,"₹ 19,500",₹0,"₹ 19,500",Independent,,2,2,1.0,Furnished,800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:05:41,19500.0,800.0,,19500.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,24.344569288389515,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,12
"3BHK2BathsFlat/Apartment for Rentin D1 Vasant Kunj, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in D1 Vasant Kunj Vasant Kunj Delhi - 1500 Sq. Ft.- Ground floor (out of 4),"₹ 70,000",₹0,,Apartment/Flat,,3,2,2.0,Semi-Furnished,1500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:05:51,70000.0,1500.0,,,3.0,4.0,West Delhi Jan 21,46.63557628247835,5,0.5,0.6,0,0,Large,1,1,0,0,0,0,22
"3BHK3BathsFlat/Apartment for Rentin CGHS New Rashtriya, Sector 18A Dwarka, Delhi","West Delhi's DwarkaKnown for its organised layout, green spaces & secure gated s",Flat for rent in CGHS New Rashtriya Sector 18A Dwarka Delhi - 2200 Sq. Ft.- 2nd floor (out of 10),"₹ 65,000",₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,2200 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:06:00,65000.0,2200.0,,,2.0,10.0,West Delhi's DwarkaKnown for its organised layout,29.532030895047704,6,0.75,0.18181818181818182,0,0,Large,1,1,0,0,0,0,23
"3BHK2BathsIndependent/Builder Floor for Rentin Vivanta Residency, Sector 3 Dwarka, Delhi",West DelhiThe sector is just 8km from UER 2 which eases commute to North DelhiTh,Sector 3 Dwarka Delhi - 891 Sq. Ft.- 3rd floor (out of 3),"₹ 30,000",₹0,"₹ 56,000",Independent,,3,2,1.0,Furnished,891 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:06:13,30000.0,891.0,,56000.0,3.0,3.0,West DelhiThe sector is just 8km from UER 2 which eases commute to North DelhiTh,33.63228699551569,5,0.5,0.75,1,0,Small,2,1,0,1,0,2,30
"3BHK2BathsFlat/Apartment for Rentin DDA New Allotment, Sector E Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA New Allotment Sector E Vasant Kunj Delhi - 1600 Sq. Ft.- 6th floor (out of 7),"₹ 65,000",₹0,"₹ 1,30,000",Apartment/Flat,,3,2,2.0,Furnished,1600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:06:25,65000.0,1600.0,,130000.0,6.0,7.0,West Delhi Jan 21,40.599625234228604,5,0.5,0.75,0,0,Large,2,1,0,0,0,0,22
"3BHK2BathsFlat/Apartment for Rentin DDA Flats Vasant Kunj, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Vasant Kunj Vasant Kunj Delhi - 1600 Sq. Ft.- 3rd floor (out of 3),"₹ 62,500",₹0,,Apartment/Flat,,3,2,2.0,Furnished,1600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:06:35,62500.0,1600.0,,,3.0,3.0,West Delhi Jan 21,39.038101186758276,5,0.5,0.75,1,0,Large,2,1,0,0,0,0,22
"1BHK1BathIndependent/Builder Floor for Rentin Renovated Apartments Saket, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 16,002",₹0,"₹ 16,002",Independent,,1,1,1.0,Semi-Furnished,450 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:06:45,16002.0,450.0,,16002.0,3.0,4.0,West Delhi Jan 21,35.48115299334812,2,0.5,0.6,0,0,Very Small,1,1,0,1,0,4,22
"2BHK2BathsFlat/Apartment for Rentin DDA Santusti Apartments, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector D Vasant Kunj Delhi - 1100 Sq. Ft.- 1st floor (out of 3),"₹ 52,000",₹0,,Apartment/Flat,,2,2,2.0,Unfurnished,1100 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:06:54,52000.0,1100.0,,,1.0,3.0,West Delhi Jan 21,47.229791099000906,4,0.6666666666666666,0.25,0,0,Medium,0,1,0,0,0,1,22
"3BHK3BathsFlat/Apartment for Rentin Pawittra Apartments, Vasundhara Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Pawittra Apartments Vasundhara Enclave Delhi - 1550 Sq. Ft.- 4th floor (out of 9),"₹ 45,000",₹0,"₹ 90,000",Apartment/Flat,,3,3,3.0,Semi-Furnished,1550 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:07:04,45000.0,1550.0,,90000.0,4.0,9.0,West Delhi Jan 21,29.013539651837526,6,0.75,0.4,0,0,Large,1,1,0,0,0,0,22
"3BHK3BathsFlat/Apartment for Rentin CGHS Supreme Enclave, Mayur Vihar Phase 1, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in CGHS Supreme Enclave Mayur Vihar Phase 1 Delhi - 1250 Sq. Ft.- 6th floor (out of 8),"₹ 50,000",₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,1250 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:07:13,50000.0,1250.0,,,6.0,8.0,West Delhi Jan 21,39.96802557953637,6,0.75,0.6666666666666666,0,0,Medium,1,1,0,0,0,1,22
"2BHK2BathsIndependent/Builder Floor for Rentin Malviya Nagar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyVisitor Parking AvailableView 3 More On-Call Maintenance StaffParking AvailableRain Water Har,"₹ 60,000",₹0,"₹ 1,20,000",Independent,,2,2,1.0,Unfurnished,900 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:07:22,60000.0,900.0,,120000.0,3.0,4.0,West Delhi Jan 21,66.59267480577137,4,0.6666666666666666,0.6,0,0,Small,0,1,1,1,0,2,22
"3BHK3BathsIndependent/Builder Floor for Rentin Malviya Nagar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyVitrified FlooringWheel Chair FriendlyPet FriendlyView 5 More Visitor Parking AvailableOn-Cal,"₹ 90,000",₹0,"₹ 1,80,000",Independent,,3,3,1.0,Unfurnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:07:33,90000.0,1800.0,,180000.0,3.0,4.0,West Delhi Jan 21,49.97223764575236,6,0.75,0.6,0,0,Large,0,1,0,1,0,0,22
"4BHK5BathsIndependent/Builder Floor for Rentin Block A 2 Safdarjung Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block A 2 Safdarjung Enclave Delhi - 4500 Sq. Ft.- Ground floor (out of 4),₹ 5.25,,,Independent,,4,5,2.0,Unknown,4500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:07:42,525000.0,4500.0,,,3.0,4.0,West Delhi Jan 21,116.64074650077761,9,1.0,0.6,0,0,Very Large,1,1,1,1,0,3,22
"2BHK2BathsIndependent/Builder Floor for Rentin Malviya Nagar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA (+250)BLM (+590)SHN (+290)KNA (+1869)LCA (+1758)MAF (+1599)SPM (+508)VCT (+1784)WSM (+685)SMR (+,"₹ 55,000",₹0,"₹ 55,000",Independent,,2,2,1.0,Semi-Furnished,910 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:07:52,55000.0,910.0,,55000.0,3.0,4.0,West Delhi Jan 21,60.37321624588365,4,0.6666666666666666,0.6,0,0,Small,1,1,0,1,0,2,22
"4BHK3BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Tagore GardenBuilder Floor for rent in Ha,SocietyParking AvailableModular KitchenHigh Ceiling heightFalse Ceiling LightingFloor Number:2nd   o,"₹ 40,000",₹0,"₹ 40,000",Independent,,4,3,2.0,Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:02,40000.0,2000.0,,40000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Tagore GardenBuilder Floor for rent in Ha,19.99000499750125,7,0.6,0.6,0,0,Large,2,1,0,1,0,0,9
"3BHK2BathsFlat/Apartment for Rentin CGHS Philips Towers, Sector 23 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in CGHS Philips Towers Sector 23 Dwarka Delhi - 100 Sq. Ft.- 2nd floor (out of 8),"₹ 45,000",₹0,"₹ 90,000",Apartment/Flat,,3,2,3.0,Unfurnished,100 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:11,45000.0,100.0,,90000.0,2.0,8.0,West Delhi Jan 21,445.54455445544556,5,0.5,0.2222222222222222,0,0,Very Small,0,1,1,0,0,4,22
"3BHK2BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Mansarovar gardenBuilder Floor for rent i,SocietyCorner PropertyFurnishedView 7 More Wheel Chair FriendlyPet FriendlyVisitor Parking Available,"₹ 30,000",₹0,"₹ 30,000",Independent,,3,2,1.0,Furnished,1200 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:20,30000.0,1200.0,,30000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Mansarovar gardenBuilder Floor for rent i,24.979184013322232,5,0.5,0.6,0,0,Medium,2,1,0,1,0,1,8
"3BHK3BathsFlat/Apartment for Rentin sector C pocket 9, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector C Vasant Kunj Delhi - 1800 Sq. Ft.- Ground floor (out of 2),"₹ 70,000",₹0,,Apartment/Flat,,3,3,2.0,Unfurnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:29,70000.0,1800.0,,,3.0,4.0,West Delhi Jan 21,38.86729594669628,6,0.75,0.6,0,0,Large,0,1,0,0,0,0,22
"2BHK2BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,SocietyWood FlooringView 10 More Wheel Chair FriendlyVisitor Parking AvailableAir ConditionedOn-Call,"₹ 22,000",₹0,"₹ 22,000",Independent,,2,2,1.0,Furnished,800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:38,22000.0,800.0,,22000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,27.465667915106117,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,12
"2BHK2BathsIndependent/Builder Floor for Rentin Block A Lajpat Nagar 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block A Lajpat Nagar 2 Delhi - 950 Sq. Ft.- 3rd floor (out of 4),"₹ 58,000",₹0,,Independent,,2,2,2.0,Furnished,950 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:47,58000.0,950.0,,,3.0,4.0,West Delhi Jan 21,60.98843322818086,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,22
"2BHK2BathsIndependent/Builder Floor for Rentin Block E Lajpat Nagar 1, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block E Lajpat Nagar 1 Delhi - 900 Sq. Ft.- 2nd floor (out of 4),"₹ 42,000",₹0,,Independent,,2,2,2.0,Furnished,900 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:08:56,42000.0,900.0,,,2.0,4.0,West Delhi Jan 21,46.614872364039954,4,0.6666666666666666,0.4,0,0,Small,2,1,0,1,0,2,22
"3BHK3BathsFlat/Apartment for Rentin CGHS National Apartment, Sector 3 Dwarka, Delhi","West Delhi, Central DelhiSend enquiry to DealerYou are Individual DealerIND (+91",Flat for rent in CGHS National Apartment Sector 3 Dwarka Delhi - 1550 Sq. Ft.- 9th floor (out of 9),"₹ 35,000",₹0,,Apartment/Flat,,3,3,3.0,Semi-Furnished,1550 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:09:07,35000.0,1550.0,,,9.0,9.0,West Delhi,22.56608639587363,6,0.75,0.9,1,0,Large,1,1,0,0,0,0,21
"3BHK2BathsFlat/Apartment for Rentin CGHS Naval Technical Officers, Sector 22 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in CGHS Naval Technical Officers Sector 22 Dwarka Delhi - 1700 Sq. Ft.- 4th floor (out,"₹ 45,000",₹0,"₹ 90,000",Apartment/Flat,,3,2,3.0,Semi-Furnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:09:16,45000.0,1700.0,,90000.0,3.0,4.0,West Delhi Jan 21,26.455026455026456,5,0.5,0.6,0,0,Large,1,1,0,0,0,0,22
"2BHK2BathsFlat/Apartment for Rentin Vasant kunj D8, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector D Vasant Kunj Delhi - 1050 Sq. Ft.- 2nd floor (out of 3),"₹ 52,000",₹0,,Apartment/Flat,,2,2,2.0,Semi-Furnished,1050 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:09:27,52000.0,1050.0,,,2.0,3.0,West Delhi Jan 21,49.476688867745004,4,0.6666666666666666,0.5,0,0,Medium,1,1,0,0,0,1,22
"2BHK2BathsFlat/Apartment for Rentin DDA Pink Apartments, Sector 18 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Pink Apartments Sector 18 Dwarka Delhi - 1100 Sq. Ft.- 2nd floor (out of 3),"₹ 30,000",₹0,"₹ 60,000",Apartment/Flat,,2,2,2.0,Semi-Furnished,1100 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:09:38,30000.0,1100.0,,60000.0,2.0,3.0,West Delhi Jan 21,27.247956403269754,4,0.6666666666666666,0.5,0,0,Medium,1,1,0,0,0,1,22
"3BHK2BathsFlat/Apartment for Rentin CGHS Naval Technical Officers, Sector 22 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in CGHS Naval Technical Officers Sector 22 Dwarka Delhi - 2100 Sq. Ft.- 3rd floor (out,"₹ 45,000",₹0,,Apartment/Flat,,3,2,3.0,Furnished,2100 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:09:47,45000.0,2100.0,,,3.0,4.0,West Delhi Jan 21,21.41837220371252,5,0.5,0.6,0,0,Large,2,1,0,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Janakpuri, C2 Block Janakpuri, Delhi",Paschim ViharBuilder Floor for rent in Uttam NagarBuilder Floor for rent in Vika,Block Janakpuri Delhi - 2025 Sq. Ft.- 2nd floor (out of 4),"₹ 70,000",,,Independent,,4,4,2.0,Unknown,2025 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:09:57,70000.0,2025.0,,,2.0,4.0,Paschim ViharBuilder Floor for rent in Uttam NagarBuilder Floor for rent in Vika,34.550839091806516,8,0.8,0.4,0,0,Large,1,1,0,1,0,0,11
"3BHK2BathsFlat/Apartment for Rentin Bandhu Vihar Apartments, Sector 10 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Bandhu Vihar Apartments Sector 10 Dwarka Delhi - 1700 Sq. Ft.- 7th floor (out of 8),"₹ 45,000",₹0,"₹ 80,000",Apartment/Flat,,3,2,3.0,Semi-Furnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:10:05,45000.0,1700.0,,80000.0,7.0,8.0,West Delhi Jan 21,26.455026455026456,5,0.5,0.7777777777777778,0,0,Large,1,1,0,0,0,0,22
"2BHK2BathsIndependent/Builder Floor for Rentin Malviya Nagar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyVitrified FlooringFurnishedView 8 More Wheel Chair FriendlyPet FriendlyVisitor Parking Availa,"₹ 40,000",₹0,"₹ 80,000",Independent,,2,2,1.0,Furnished,900 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:10:15,40000.0,900.0,,80000.0,3.0,4.0,West Delhi Jan 21,44.39511653718091,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,22
"3BHK3BathsIndependent/Builder Floor for Rentin Saraswati Vihar, Delhi",West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,BlockShri Multan Sewa Samiti Eye Care HospitalDr. Rajeev AroraSai Jeevan Dhara Child Care CenterChou,"₹ 62,000",₹0,"₹ 1,24,000",Independent,,3,3,2.0,Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:10:24,62000.0,2000.0,,124000.0,3.0,4.0,West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,30.984507746126937,6,0.75,0.6,0,0,Large,2,1,0,1,0,0,29
"1BHK1BathIndependent/Builder Floor for Rentin Chattarpur, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","Phase 2,Chattarpur,SultanpurAbout GOYAL PROPERTIES  REAL ESTATE ADVISORYAddress : CHATTARPUR, South ","₹ 12,200",₹0,,Independent,,1,1,2.0,Semi-Furnished,500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:10:34,12200.0,500.0,,,3.0,4.0,West Delhi Jan 21,24.35129740518962,2,0.5,0.6,0,0,Small,1,1,0,1,0,2,22
"2BHK2BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,RWA (+250)BLM (+590)SHN (+290)KNA (+1869)LCA (+1758)MAF (+1599)SPM (+508)VCT (+1784)WSM (+685)SMR (+,"₹ 20,000",₹0,"₹ 20,000",Independent,,2,2,1.0,Furnished,585 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:10:44,20000.0,585.0,,20000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,34.129692832764505,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,12
"2BHK2BathsIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 30,000",₹0,,Independent,,2,2,1.0,Furnished,850 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:10:52,30000.0,850.0,,,3.0,4.0,West Delhi Jan 21,35.252643948296125,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,22
"1BHK1BathIndependent/Builder Floor for Rentin Sultan Apartments, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFurnishedView 6 More Wheel Chair FriendlyPet FriendlyOn-Call Maintenance StaffParking Availab,"₹ 15,003",₹0,"₹ 15,003",Independent,,1,1,1.0,Furnished,250 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:11:02,15003.0,250.0,,15003.0,3.0,4.0,West Delhi Jan 21,59.77290836653386,2,0.5,0.6,0,0,Very Small,2,1,0,1,0,4,22
"2BHK2BathsIndependent/Builder Floor for Rentin Dwarka Mor, Delhi",Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,SocietyView 6 More Visitor Parking AvailableOn-Call Maintenance StaffParking AvailableModular Kitche,"₹ 22,000",₹0,"₹ 22,000",Independent,,2,2,1.0,Furnished,700 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:11:12,22000.0,700.0,,22000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,31.38373751783167,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,12
"4BHK4BathsIndependent/Builder Floor for Rentin Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombGurudwaraSbi ATMState bank of india ATMDGD Basant GoanRese,₹ 8,,,Independent,,4,4,3.0,Unfurnished,7200 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:11:20,800000.0,7200.0,,,3.0,4.0,West Delhi Jan 21,111.09568115539508,8,0.8,0.6,0,0,Very Large,0,1,1,1,0,3,22
